Row,Component_1,Component_2,Component_3,Component_4,Component_5
lh_lateralorbitofrontal-lh_precentral,-2.00178992393782e-05,-2.03499636575275e-05,-2.55768562372538e-05,-3.72017470075686e-05,-5.7483036540677e-05
lh_lateralorbitofrontal-lh_precuneus,-1.68113678614308e-05,-1.19630583100605e-05,-1.41693794920075e-05,-1.54144765952748e-05,-3.20061067362055e-05
lh_lateralorbitofrontal-lh_rostralanteriorcingulate,-2.25747185521202e-05,-1.34575730534967e-05,5.31669799290653e-06,2.4884874081797e-05,6.07904705211963e-05
lh_lateralorbitofrontal-lh_rostralmiddlefrontal,-1.55251152231343e-05,-1.44910436517177e-05,-2.98941733311128e-05,-5.46579377059529e-05,-6.96152504276519e-05
lh_lateralorbitofrontal-lh_superiorfrontal,-1.66458456134364e-05,-1.26207410198048e-05,-1.31603900934121e-05,-3.61535414926024e-06,1.31874666277835e-05
lh_lateralorbitofrontal-lh_superiorparietal,-8.64565364488848e-06,4.61622098043575e-06,-7.8298995630052e-06,-3.51086560763181e-05,-0.000108388056016574
lh_lateralorbitofrontal-lh_superiortemporal,-1.81044075630225e-05,-1.36208730609073e-05,-1.87549147610311e-05,-3.35931461128753e-05,-4.5984215220026e-05
lh_lateralorbitofrontal-lh_supramarginal,-2.40664604294018e-05,-3.3400507934581e-05,-5.29159953445552e-05,-7.71737333072968e-05,-9.20720288036375e-05
lh_lateralorbitofrontal-lh_frontalpole,-1.62764680851052e-05,-1.11687020299829e-05,-7.78789178764966e-06,1.60885955291923e-05,4.49794315104319e-06
lh_lateralorbitofrontal-lh_temporalpole,-3.2666705500556e-06,1.4344077226656e-05,-9.20023992479257e-06,-3.6069829164295e-05,8.48153790913709e-06
lh_lateralorbitofrontal-lh_transversetemporal,-2.10491126637297e-05,-2.7167444535912e-05,-4.51757556056354e-05,-3.37771516387138e-05,-2.22678428583406e-05
lh_lateralorbitofrontal-lh_insula,-3.53499596145901e-06,1.0996601179052e-05,-2.16035840451256e-06,-1.1928780762098e-05,-3.91758074898136e-05
lh_lateralorbitofrontal-rh_bankssts,-1.68003791391778e-05,-1.72817032730057e-05,-1.56789960417979e-05,-8.03991031525906e-06,-1.51009671877225e-06
lh_lateralorbitofrontal-rh_caudalanteriorcingulate,-2.61435055902488e-06,1.49632945929102e-05,2.87894337281855e-05,-2.71088181169757e-05,-1.58733874107867e-05
lh_lateralorbitofrontal-rh_caudalmiddlefrontal,-1.65855930456623e-05,-1.29632436098644e-05,-1.61078167884836e-05,-2.26390916479184e-05,-4.91971908547795e-05
lh_lateralorbitofrontal-rh_cuneus,-4.93412815434886e-06,9.94806823613706e-07,-6.06721897346525e-05,-3.35867053965579e-05,-7.70432586928841e-06
lh_lateralorbitofrontal-rh_entorhinal,-9.90260809956293e-06,-5.85797279730563e-06,-1.80660202740824e-05,-1.91309981990271e-05,2.05785653621392e-05
lh_lateralorbitofrontal-rh_fusiform,-1.24778969969125e-05,-1.61004634454432e-06,1.72713370570615e-05,4.71035595649938e-05,8.5710076707356e-05
lh_lateralorbitofrontal-rh_inferiorparietal,-2.12203309257584e-05,-2.46932102149838e-05,-3.31307013383147e-05,-4.94297150125394e-05,-5.89170372281464e-05
lh_lateralorbitofrontal-rh_inferiortemporal,-1.96350542150151e-05,-1.6916042918163e-05,-2.06666350424572e-05,-3.61056906564483e-05,-3.97307829024334e-05
lh_lateralorbitofrontal-rh_isthmuscingulate,1.89171209781171e-06,1.4246432575311e-05,-1.75866121103117e-05,-6.03104181422055e-05,-3.23337230380033e-05
lh_lateralorbitofrontal-rh_lateraloccipital,-9.82673993066012e-06,6.26674737622117e-07,-1.72179219572475e-05,-1.61135994904829e-06,-1.11877435460908e-05
lh_lateralorbitofrontal-rh_lateralorbitofrontal,-1.76772317274511e-05,-1.53216867906977e-05,-7.23068287796975e-06,-6.84267159593417e-06,1.3049144512484e-07
lh_lateralorbitofrontal-rh_lingual,-1.7532551112183e-06,1.22369015889312e-05,-3.27935916361884e-05,-1.72311015653658e-05,-2.44893222128986e-05
lh_lateralorbitofrontal-rh_medialorbitofrontal,-1.40075575444343e-05,-9.6396970188272e-06,-1.16357015516238e-05,-2.11090697914434e-05,-7.09140271793873e-06
lh_lateralorbitofrontal-rh_middletemporal,-2.17404057261864e-05,-2.08712017179522e-05,-2.46254181423906e-05,-3.89039575742456e-05,-2.75896297653945e-05
lh_lateralorbitofrontal-rh_parahippocampal,-1.17838299280768e-05,-1.39827614546394e-05,-2.95192730971874e-05,-3.54227201098667e-05,-3.96275734196677e-06
lh_lateralorbitofrontal-rh_paracentral,-1.39557982366048e-05,-4.40418949607622e-06,2.53075457834394e-07,1.06741886865259e-05,1.66529362021981e-05
lh_lateralorbitofrontal-rh_parsopercularis,-1.23577789808216e-05,-3.74530224394564e-06,7.17878442505004e-06,6.44558810510971e-06,-4.80515110051059e-06
lh_lateralorbitofrontal-rh_parsorbitalis,-1.14074753998054e-05,1.33098118009155e-06,1.7795986885794e-05,2.21860240583693e-05,2.15245782222911e-05
lh_lateralorbitofrontal-rh_parstriangularis,-1.2782780536739e-05,-6.94927608089484e-06,-5.09332193119731e-06,-1.14961832439574e-05,-1.59581030641803e-05
lh_lateralorbitofrontal-rh_pericalcarine,3.04242924251359e-06,1.43108831089095e-05,-3.11883449121093e-05,-9.71683763180666e-06,-2.8941792812434e-05
lh_lateralorbitofrontal-rh_postcentral,-1.11049293090566e-05,6.93929403161536e-07,-8.11211231763717e-06,-1.35786429203893e-05,-2.34339555316665e-05
lh_lateralorbitofrontal-rh_posteriorcingulate,-8.87690296910443e-06,3.57120622237341e-06,-2.42088891837693e-06,-7.09296962536461e-05,-4.2618358468957e-05
lh_lateralorbitofrontal-rh_precentral,-1.80813378582043e-05,-1.51789490420789e-05,-1.63424410075456e-05,-2.35605351974119e-05,-5.09556827560584e-05
lh_lateralorbitofrontal-rh_precuneus,-1.6638506252089e-05,-1.23768502755712e-05,-1.80185954626896e-05,-1.75031426616221e-05,-3.04983606923293e-05
lh_lateralorbitofrontal-rh_rostralanteriorcingulate,-2.27581553879487e-05,-1.83460398615014e-05,-4.14105052036476e-06,4.47290457717722e-06,1.49067612828003e-06
lh_lateralorbitofrontal-rh_rostralmiddlefrontal,-1.40264475758911e-05,-1.20595249847877e-05,-3.43998425005712e-05,-6.8370458631286e-05,-9.27759930682687e-05
lh_lateralorbitofrontal-rh_superiorfrontal,-1.8359530943877e-05,-1.46700224018609e-05,-1.1675193735212e-05,-5.67714477859169e-07,1.7677247877682e-05
lh_lateralorbitofrontal-rh_superiorparietal,-4.88292983984922e-06,1.30775345472217e-05,1.06840169199521e-05,-2.22046775903366e-06,-6.00424410669973e-05
lh_lateralorbitofrontal-rh_superiortemporal,-1.77398197388312e-05,-1.01021800546309e-05,-8.90101981763761e-06,-2.10838035003882e-05,-3.17808197877481e-05
lh_lateralorbitofrontal-rh_supramarginal,-2.34465288825772e-05,-3.01458358013683e-05,-4.70183171471406e-05,-7.28710462515707e-05,-9.40588797733927e-05
lh_lateralorbitofrontal-rh_frontalpole,-1.88692288653412e-05,-1.55073837286803e-05,-1.21050683650537e-05,1.55157172452005e-05,2.12461925978436e-05
lh_lateralorbitofrontal-rh_temporalpole,-1.69112030453691e-06,1.78094770490473e-05,-2.15387806756074e-06,-2.47313407023308e-05,3.24411871795742e-05
lh_lateralorbitofrontal-rh_transversetemporal,-1.78484969794777e-05,-1.90636752535778e-05,-2.74035078528697e-05,-1.30997034995875e-05,-1.53846644077688e-06
lh_lateralorbitofrontal-rh_insula,-7.99454616673835e-06,2.79526365869859e-06,-1.58573305519476e-05,-2.86344130297676e-05,-4.93261484808545e-05
lh_lingual-lh_medialorbitofrontal,-7.87005367989571e-06,1.02952192263383e-05,-1.2651292552187e-05,2.37779695352394e-05,2.49239935490774e-05
lh_lingual-lh_middletemporal,-5.1685438109702e-07,2.2622649981901e-05,-9.30431391198334e-06,1.39060704728768e-05,3.08220789624425e-06
lh_lingual-lh_parahippocampal,-5.16387095141622e-06,5.37519770180922e-06,-1.32714129659832e-05,3.98480299013064e-06,-1.75868542553648e-05
lh_lingual-lh_paracentral,-3.54201690706364e-06,9.32897160085298e-06,-3.56899558489886e-05,-3.50300485728169e-05,-3.90294632352455e-05
lh_lingual-lh_parsopercularis,3.30791277205573e-06,2.69563236181522e-05,-7.46818383660979e-06,9.61805660533771e-06,-1.3517420678686e-05
lh_lingual-lh_parsorbitalis,-2.09803269298216e-07,2.3451917454706e-05,-3.78211815521671e-06,1.16870056162642e-05,-1.90715466989947e-05
lh_lingual-lh_parstriangularis,-3.48433355358186e-06,1.32575181568297e-05,-3.49857297870122e-05,-2.90133368522479e-05,-5.43232537678568e-05
lh_lingual-lh_pericalcarine,2.51024805668103e-06,1.27924081542788e-05,2.0574458359281e-05,3.76109174455491e-05,2.19037085427815e-05
lh_lingual-lh_postcentral,-3.45456542344745e-06,7.71680919673088e-06,-4.35198725522846e-05,-5.89686606655468e-05,-8.65049159072482e-05
lh_lingual-lh_posteriorcingulate,-1.16853601597177e-05,-3.01273868705638e-06,-1.25362138078153e-05,3.14382835922052e-05,6.75245535717716e-05
lh_lingual-lh_precentral,8.86631582133568e-06,3.60339650727295e-05,4.38654415912878e-06,1.40782610274e-05,1.15883758810061e-05
lh_lingual-lh_precuneus,1.01478713798131e-06,2.33619933334721e-05,1.99106453054297e-08,2.5047767847258e-05,3.07021004558795e-05
lh_lingual-lh_rostralanteriorcingulate,-1.49334465666547e-05,-5.65112933477699e-07,-1.00866799525908e-06,5.67339351159699e-05,8.11872097189325e-05
lh_lingual-lh_rostralmiddlefrontal,3.81165140531012e-07,2.28397182131596e-05,-1.47401619633825e-05,2.10771414742647e-05,1.31331088955115e-05
lh_lingual-lh_superiorfrontal,1.32277563467579e-06,2.64239009220594e-05,-7.59817540186653e-06,3.15749025271413e-05,4.1842461139778e-05
lh_lingual-lh_superiorparietal,1.90195172871714e-06,2.42421423071755e-05,-5.71623195443464e-06,1.36945741395672e-05,2.15734307691422e-05
lh_lingual-lh_superiortemporal,2.54521770542893e-06,2.94431437576816e-05,-2.2887004851963e-06,5.95683129460223e-06,-3.36838350847303e-05
lh_lingual-lh_supramarginal,1.81154939216532e-06,2.37546775650622e-05,-1.50148998392557e-05,2.98662083846144e-06,-1.76433135212223e-05
lh_lingual-lh_frontalpole,-7.52084735914908e-06,4.94922620716288e-06,-1.74348838644912e-05,1.60032170912311e-05,-1.11641178538664e-05
lh_lingual-lh_temporalpole,6.99477056801218e-07,2.70520599033964e-05,7.45300474610137e-07,9.31044848516186e-06,6.0252568441476e-05
lh_lingual-lh_transversetemporal,-7.84743808565615e-06,5.07860362202837e-06,-6.78620768245465e-06,-5.06512030993411e-06,-1.20316161389266e-05
lh_lingual-lh_insula,-1.34399494872204e-06,2.26532323613614e-05,1.91454630506262e-05,5.56363762059621e-05,7.58995307784061e-05
lh_lingual-rh_bankssts,-4.1827169028235e-06,1.37602667397672e-05,2.90720066824142e-06,2.382570701623e-05,7.43513889112548e-06
lh_lingual-rh_caudalanteriorcingulate,-1.44344581947842e-05,-1.08337289981395e-05,-2.16835484276478e-05,-2.47588266356635e-05,-1.33899191810554e-05
lh_lingual-rh_caudalmiddlefrontal,3.72803468460751e-06,2.77980197784197e-05,3.43728981589558e-06,2.82041828961765e-05,2.69297035062093e-05
lh_lingual-rh_cuneus,-1.17082592408838e-05,-1.58857114480767e-05,-5.52719646236908e-05,-7.73684151369108e-05,-7.98337111255234e-05
lh_lingual-rh_entorhinal,-4.21439873072406e-06,7.71105621049524e-06,-2.20792693770495e-05,-1.88414161644133e-05,-1.90914573385059e-05
lh_lingual-rh_fusiform,-6.82362244083506e-07,2.37713910337867e-05,2.15416555832157e-05,6.14371728958319e-05,6.99324720677919e-05
lh_lingual-rh_inferiorparietal,-1.78622229471306e-06,1.54992876641155e-05,-2.08711970176085e-05,-7.18592837637327e-06,-2.53725308464834e-05
lh_lingual-rh_inferiortemporal,-2.31890259435947e-06,1.80089455781744e-05,-6.33878169561741e-06,1.44421590526084e-05,3.16273225351608e-06
lh_lingual-rh_isthmuscingulate,-4.78384464087677e-06,7.2021796787802e-06,8.974811994882e-06,5.3054275416895e-05,7.59239836131289e-05
lh_lingual-rh_lateraloccipital,-6.66901311151272e-06,5.72402264597405e-08,-2.58688331849348e-05,-2.76138783847733e-05,-1.57673917715627e-05
lh_lingual-rh_lateralorbitofrontal,-5.39737079508095e-06,1.12502707017771e-05,-1.26487913069574e-05,1.13707944971817e-05,7.12259297231595e-06
lh_lingual-rh_lingual,-2.36414835359409e-06,1.06653385003338e-05,1.98281025870963e-05,4.51035857042615e-05,9.1955581518194e-05
lh_lingual-rh_medialorbitofrontal,-1.01689805967253e-05,6.27413573960303e-06,-1.56691573409157e-05,1.64952303028422e-05,7.1714295910897e-06
lh_lingual-rh_middletemporal,-2.19276682685562e-06,1.97729975071485e-05,-6.55908465592708e-06,1.27481201750386e-05,-3.74628874273342e-06
lh_lingual-rh_parahippocampal,-9.10859029293881e-06,-4.20762801036348e-06,-3.32990996773473e-05,-3.4579327320163e-05,-6.53711342325456e-05
lh_lingual-rh_paracentral,-5.85210664287459e-06,5.1062677808743e-06,-3.92235763615242e-05,-4.65934285256443e-05,-5.37901615519095e-05
lh_lingual-rh_parsopercularis,2.19680170325416e-06,2.60772080674157e-05,4.63002067360069e-06,2.69093347528057e-05,4.6256675012372e-06
lh_lingual-rh_parsorbitalis,-5.87144874965018e-07,2.18362080656257e-05,-1.66498356467754e-06,1.41884089210453e-05,-1.71616333707004e-05
lh_lingual-rh_parstriangularis,-2.89962334897241e-06,1.3085552635715e-05,-2.86799249922913e-05,-1.70695583475658e-05,-3.86316018890376e-05
lh_lingual-rh_pericalcarine,2.34822143588234e-06,7.11720731495889e-06,3.18279039413512e-06,1.33232986109616e-05,1.44075122137155e-05
lh_lingual-rh_postcentral,-3.14885629729595e-06,1.25044030953362e-05,-1.54424084992447e-05,-1.34559420865102e-05,-2.28815954519192e-05
lh_lingual-rh_posteriorcingulate,-7.40934240351693e-06,9.39071010851315e-06,2.20566279703655e-05,8.1395006318415e-05,0.000152252086959337
lh_lingual-rh_precentral,4.57047580761349e-06,2.67132724590282e-05,-5.54530071735588e-06,-6.21981116913729e-06,-2.09450334339711e-05
lh_lingual-rh_precuneus,-2.20270233366763e-06,1.7298679467649e-05,-5.00227902135028e-06,5.41702984474474e-06,-6.84418903437651e-06
lh_lingual-rh_rostralanteriorcingulate,-1.63544559197137e-05,-8.97923381890269e-06,-1.41337325378508e-05,4.35588611526733e-05,5.49541071335406e-05
lh_lingual-rh_rostralmiddlefrontal,-2.66285356370101e-06,1.57410097826717e-05,-1.87229086046207e-05,1.1842156143561e-05,-2.90738083683466e-06
lh_lingual-rh_superiorfrontal,-1.60165239945864e-06,1.91669005664459e-05,-1.3174024344527e-05,1.83264090239742e-05,2.18002244814306e-05
lh_lingual-rh_superiorparietal,-2.53416526783238e-06,1.37051762963841e-05,-1.84656135359083e-05,-1.48192567153513e-05,-2.60947245836218e-05
lh_lingual-rh_superiortemporal,3.23185515516871e-06,3.3497938155631e-05,1.80063003923165e-05,3.88450850678662e-05,8.44726878760392e-06
lh_lingual-rh_supramarginal,2.5131490072417e-06,2.66124380201527e-05,2.85357318479705e-07,2.06836171332581e-05,3.11465100797197e-06
lh_lingual-rh_frontalpole,-1.0886678121768e-05,-5.48919548699849e-07,-2.02868450625328e-05,1.46312439623467e-05,-1.86368848492925e-06
lh_lingual-rh_temporalpole,1.94928186620303e-07,2.40642070376928e-05,-4.3593646333104e-06,-6.48762591784274e-06,3.78022298827143e-05
lh_lingual-rh_transversetemporal,-1.08037198198404e-05,-1.81785315597695e-06,-1.75273481541591e-05,-1.90633911744206e-05,-1.33805130544744e-05
lh_lingual-rh_insula,-5.47280487073427e-06,1.58987866395487e-05,1.31737300709357e-05,5.46023963797744e-05,8.98249372614991e-05
lh_medialorbitofrontal-lh_middletemporal,-1.27870255051589e-05,-1.15093821078926e-06,4.01837270222869e-07,-3.25598147857661e-05,-6.90771694605949e-05
lh_medialorbitofrontal-lh_parahippocampal,-1.29799799165272e-05,-1.23458452457012e-05,-3.45965556010004e-05,-5.96962290846028e-05,-6.62960848586381e-05
lh_medialorbitofrontal-lh_paracentral,-1.23947348782031e-05,8.07032258668091e-06,3.86974934524019e-05,6.90176902042594e-05,8.22238899860887e-05
lh_medialorbitofrontal-lh_parsopercularis,-4.19512029383281e-06,1.3566419324497e-05,3.14814855074085e-05,2.74709979651084e-05,1.76051805636871e-05
lh_medialorbitofrontal-lh_parsorbitalis,-5.88858782122709e-07,1.89428581582938e-05,4.90855323410429e-05,5.56334364634562e-05,2.73086646462985e-05
lh_medialorbitofrontal-lh_parstriangularis,-7.83214561691279e-06,9.0790673069258e-06,3.21859017624507e-05,3.63686569511511e-05,2.97832821456566e-05
lh_medialorbitofrontal-lh_pericalcarine,-2.9062388027659e-06,1.31205473251579e-05,-4.65566955426925e-06,3.81631264593659e-05,1.14368027364305e-05
lh_medialorbitofrontal-lh_postcentral,-1.32156328586005e-05,6.11275347522436e-06,2.59762465091998e-05,4.55918605396497e-05,3.18934545305847e-05
lh_medialorbitofrontal-lh_posteriorcingulate,-1.99042740980813e-05,-1.11093031764895e-05,-1.06840456714077e-05,-4.48134240456375e-05,-2.25373857097453e-05
lh_medialorbitofrontal-lh_precentral,-6.06371393952486e-06,1.74736753776269e-05,4.23950379998713e-05,4.15206446826582e-05,3.37601537665261e-05
lh_medialorbitofrontal-lh_precuneus,-1.07809835148172e-05,4.99144583026603e-06,3.76263678229728e-05,5.16135403261371e-05,5.05133583017789e-05
lh_medialorbitofrontal-lh_rostralanteriorcingulate,-2.47285969509203e-05,-2.11909694837609e-05,-2.27638112165494e-05,-2.37367458258921e-05,-1.37664410219736e-05
lh_medialorbitofrontal-lh_rostralmiddlefrontal,-1.36917566019454e-05,-4.14073776959616e-06,7.90910859085793e-06,-5.79797545453919e-06,-3.04153085523138e-05
lh_medialorbitofrontal-lh_superiorfrontal,-6.46713220742891e-06,6.83702096457123e-06,1.06121751336068e-05,3.48122839285885e-06,-2.17795761177139e-06
lh_medialorbitofrontal-lh_superiorparietal,-6.81721117881195e-06,1.71832222253629e-05,4.57915117834883e-05,4.95696960219558e-05,2.75899443777829e-06
lh_medialorbitofrontal-lh_superiortemporal,-4.42229896028748e-06,1.70078181697918e-05,3.29351992905511e-05,2.08787768330427e-05,-2.8393885381286e-06
lh_medialorbitofrontal-lh_supramarginal,-8.12773234157658e-06,5.63058123800764e-06,2.46436000535652e-05,2.226755064714e-05,1.50607707966083e-05
lh_medialorbitofrontal-lh_frontalpole,-4.66324674011911e-06,6.2553506439354e-06,3.21472350898603e-05,8.19874208039348e-05,8.43247689327134e-05
lh_medialorbitofrontal-lh_temporalpole,3.69018190323707e-06,2.515010639856e-05,8.39426632338355e-06,-1.14769495575691e-05,4.69662278487126e-05
lh_medialorbitofrontal-lh_transversetemporal,-1.87442757475371e-05,-1.19980817875356e-05,-2.26556191234799e-06,1.64723630579798e-05,4.23038251625613e-05
lh_medialorbitofrontal-lh_insula,-7.18856114618215e-06,8.95326718322836e-06,3.58862749222686e-06,-7.86347968467815e-06,-1.82187724715171e-05
lh_medialorbitofrontal-rh_bankssts,-1.12062763403277e-05,-1.49357942013768e-06,1.09415722713488e-05,1.39016422791172e-05,2.22037092874308e-06
lh_medialorbitofrontal-rh_caudalanteriorcingulate,-1.24794337727503e-05,-2.58682389685955e-06,-1.07877396293145e-06,-5.42287334976799e-05,-4.29192586082464e-05
lh_medialorbitofrontal-rh_caudalmiddlefrontal,-6.81778645575294e-06,1.32467415657012e-05,3.82875023596379e-05,4.31712337047723e-05,3.19308737088277e-05
lh_medialorbitofrontal-rh_cuneus,-3.41036803173868e-06,7.37935530357424e-06,-3.10219416649452e-05,2.76510511194093e-05,7.7925352817006e-05
lh_medialorbitofrontal-rh_entorhinal,-2.77582338880826e-06,6.93520537747983e-06,2.60375853409241e-06,1.1079035911451e-06,3.1266855561137e-05
lh_medialorbitofrontal-rh_fusiform,-1.22367445048571e-05,-1.26200121151652e-06,7.01205461585313e-06,6.31035785876007e-07,6.03758614491688e-06
lh_medialorbitofrontal-rh_inferiorparietal,-1.19599959673333e-05,1.87499194698154e-06,3.35827815766212e-05,4.10036940300733e-05,4.10133755844243e-05
lh_medialorbitofrontal-rh_inferiortemporal,-9.40403181439757e-06,2.07528798613178e-06,1.18356679192491e-05,-1.60567631764867e-05,-4.80481381170942e-05
lh_medialorbitofrontal-rh_isthmuscingulate,-3.93437414715974e-06,6.97643686142138e-06,-1.5199342987604e-05,-3.68727907024165e-05,-7.96709415571234e-06
lh_medialorbitofrontal-rh_lateraloccipital,-9.15158778806096e-06,6.59628065821118e-06,1.85928190572443e-05,4.78079417396536e-05,3.37567390426277e-05
lh_medialorbitofrontal-rh_lateralorbitofrontal,-1.26772296282787e-05,-4.90754696609475e-06,-2.05559852365458e-06,-1.46062973107455e-05,-2.17589580961867e-05
lh_medialorbitofrontal-rh_lingual,-3.69554016858069e-06,1.55378808775996e-05,-5.73788129174042e-06,3.82953293264265e-05,5.48692534799628e-05
lh_medialorbitofrontal-rh_medialorbitofrontal,-9.50013483547205e-06,2.11287597009503e-07,2.13158494300224e-05,3.0866081031246e-05,3.92454822423883e-05
